Date	Time	 Region 	 Prefecture 	City	 RF Cluster	Group Center 	vCU	vDU	Zone	Site	Cell	Band	Site Status	Site Category	ECGI	ENBID	1002-Max UE Num	1011-Sector DL Throughput (Mbps)	1013-Radio Network Availability Rate (%)	3150-DL PRB Utilization	3644-CCE Utilization (%)	4095-ERAB Rel PDSCH Utilization	3645-CCE Utilization AGG1 (%)	3646-CCE Utilization AGG2 (%)	3647-CCE Utilization AGG4 (%)	3648-CCE Utilization AGG8 (%)	0004-DL PRB Utilization_Generic	1685-Test_FDDL.RprtNbr.CQI	1775-Test_FDDL.Cqi1Nbr.CW	1777-Test_FDDL.Cqi2Nbr.CW	1779-Test_FDDL.Cqi3Nbr.CW	1785-Test_FDDL.Cqi4Nbr.CW	3072-Average CQI	3138-Average CQI Nom	3139-Average CQI Denom	1191-Average DL User Throughput (Mbps)	1192-Average UL User Throughput (Mbps)	3140-Average DL User Throughput Nom	3141-Average DL User Throughput Denom (Seconds)	3142-Average UL User Throughput Nom (bits)	3143-Average UL User Throughput Denom (Seconds)	4316-Average User Data Volume	1020-DL Traffic Volume (GB)	1021-UL Traffic Volume (GB)	1027-Total Traffic Volume (GB)	1196-Traffic Volume VOLTE	1084-DL  Transport BLER %	3146-DL IBLER % Nom	3147-DL IBLER % Denom	1085-UL Transport Bler %	3148-UL IBLER % Nom	3149-UL IBLER Denom	1058-UL RSSI (dBm)	5297-DL Average MCS	4389-Average User Data Volume	1640-Test_FDUL.64QamDstrbtnNbr	1634-Test_FDUL.16QamDstrbtnNbr	1632-Test_FDUL.QpskDstrbtnNbr	3169-DL Qpsk Distribution	3171-DL 16QAM Distribution	3174-DL 64 QAM Distribution	3167-DL QPSK Distribution Nom	3170-DL 16Qam Distribution NOM	3173-DL 64 QAM Distribution NOM	3168-Modulation Distribution DNOM	1787-Test_FDDL.Cqi5Nbr.CW	1789-Test_FDDL.Cqi6Nbr.CW	1791-Test_FDDL.Cqi7Nbr.CW	1793-Test_FDDL.Cqi8Nbr.CW	1796-Test_FDDL.Cqi9Nbr.CW	1799-Test_FDDL.Cqi10Nbr.CW	1801-Test_FDDL.Cqi11Nbr.CW	1803-Test_FDDL.Cqi12Nbr.CW	1805-Test_FDDL.Cqi13Nbr.CW	1806-Test_FDDL.Cqi14Nbr.CW	1807-Test_FDDL.Cqi15Nbr.CW
11/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400536	NAGOYA	NNC2301008899	3	1800	ONAIR	Bronze	4.40119E+12	360717	12	16.5036	100	25.3053	8.7959	-	5.4545	66.1897	28.3558	0	25.3053	0.0781	193	201	197	212	8.8	44	5	16.8124	2.6742	15545517752	924.648	255976160	95.721	0.002	1.967	0.0457	2.0127	0.0005	8.6795	113151	1303665	9.6225	17719	184142	-103.7627	16.7954	1.4477	37699	97925	48519	15.7375	35.3161	48.9465	2405	5397	7480	15282	232	243	276	275	271	329	368	467	420	272	1000
12/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400536	NAGOYA	NNC2301008899	3	1800	ONAIR	Bronze	4.40119E+12	360717	8	19.5301	100	21.1285	8.1085	-	5.4727	59.5713	34.956	0	21.1285	0.0781	308	305	346	375	8.6	43	5	20.2736	3.0635	15756205896	777.178	249086488	81.307	0.0021	2.0039	0.0455	2.0494	0	8.4051	118459	1409377	8.1798	13696	167437	-100.4086	11.8743	1.5228	42246	87340	37795	37.8777	48.1823	13.94	15795	20092	5813	41700	408	381	619	557	383	387	409	410	351	296	399
13/06/2020	14:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400536	NAGOYA	NNC2301008899	3	1800	ONAIR	Bronze	4.40119E+12	360717	17	11.2207	100	35.332	15.679	-	4.2392	54.8259	40.9349	0	35.332	0.1875	1003	1053	1309	1300	9.75	117	12	11.3852	2.9818	15205785320	1335.576	488216640	163.732	0.0008	1.9571	0.0817	2.0388	0	7.8832	153404	1945956	9.5081	33339	350639	-100.7333	15.9891	0.6035	84676	181350	84637	11.5432	47.7715	40.6853	75907	314141	267543	657591	1313	1487	1803	2903	3058	2560	2445	2545	1803	1599	3184
14/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400536	NAGOYA	NNC2301008899	3	1800	ONAIR	Bronze	4.40119E+12	360717	12	11.963	100	29.9491	13.194	-	10.731	69.2912	19.9778	0	29.9491	0.1719	1357	845	1325	867	10	110	11	13.0714	2.6791	13245248080	1013.303	606700904	226.457	0.0016	2.8336	0.1021	2.9357	0	6.7836	113591	1674505	8.8069	43073	489080	-101.2607	16.058	1.1576	131280	251245	106537	10.4736	44.6047	44.9217	50060	213195	214710	477965	888	1019	909	1682	2055	1714	2211	5136	3512	3034	3785
11/06/2020	21:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	27	11.7576	100	89.1612	39.1121	-	5.4757	70.4619	24.0624	0	89.1612	0.5	1440	1529	1694	1712	10.25	328	32	10.9696	1.4945	38786293128	3535.79	964526344	645.369	0.0009	4.9245	0.1958	5.1203	0	8.8995	396475	4455045	10.0549	121757	1210926	-100.9069	20.0527	0.6581	327798	301940	580974	3.9201	15.6448	80.4351	78007	311320	1600603	1989930	1876	2160	3534	4066	4702	5892	11601	12671	3531	2443	5061
12/06/2020	14:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	24	20.6154	100	31.7459	14.0586	-	6.8455	66.5395	26.615	0	31.7459	0.4375	780	882	946	992	11.3214	317	28	21.274	3.2825	25873201440	1216.189	509351704	155.17	0.0008	3.3113	0.1129	3.4241	0.0243	7.3581	159972	2174084	10.5626	43320	410127	-96.6299	19.4091	0.5545	239694	81072	89347	5.4436	22.9355	71.6209	20397	85939	268362	374698	1053	2022	2288	1784	2218	2686	3463	4750	1255	1083	3911
13/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	26	13.8598	100	64.4458	29.4316	-	7.1538	76.237	16.6092	0	64.4458	0.5938	1042	1203	1299	1392	10.5263	400	38	13.3739	2.0536	34719552984	2596.074	914998384	445.569	0.0009	4.4445	0.1633	4.6079	0.0176	7.4677	304617	4079154	10.2548	97939	955059	-99.7921	20.7326	0.6193	339033	258940	357143	2.2957	10.7024	87.002	30138	140504	1142186	1312828	1700	1819	1506	3255	4323	2915	4856	15216	1905	1634	5225
14/06/2020	05:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	25	13.3734	100	50.3848	18.2914	-	6.8506	76.7812	16.3681	0	50.3848	0.5312	740	850	915	982	10.2647	349	34	13.6328	2.0324	25016926904	1835.048	386722768	190.278	0.0006	3.1626	0.0836	3.2461	0	8.3341	201953	2423222	10.0663	48608	482877	-99.955	20.5338	0.4566	143520	186005	153322	4.3091	8.8626	86.8283	18117	37261	365053	420431	1133	902	1260	1042	2932	1924	2976	5396	3245	1136	3610
15/06/2020	05:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	22	18.1323	100	61.1928	19.3066	-	7.5673	78.4292	14.0035	0	61.1928	0.4375	785	849	919	1030	8.6786	243	28	18.4901	2.3896	44020299232	2380.749	665583024	278.535	0.0014	5.5515	0.1184	5.6699	0	8.3586	351366	4203646	10.1679	56381	554502	-100.4624	13.0708	1.0251	137012	195475	222022	33.4246	33.0075	33.5679	10498	10367	10543	31408	1028	1207	1157	1339	2416	1731	1567	3190	1213	898	1196
16/06/2020	16:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	22	12.994	100	51.3263	19.6393	-	5.2208	77.4266	17.3526	0	51.3263	0.3281	1057	1188	1257	1494	11.2857	237	21	13.0606	2.6889	24032326424	1840.058	341078664	126.846	0.0009	3.1477	0.0932	3.2409	0.0034	7.5584	183835	2432193	10.5058	43527	414315	-96.1207	18.1897	0.6531	222599	146691	45051	2.0729	27.6486	70.2785	29730	396551	1007972	1434253	1342	1475	1850	8933	8686	2271	1842	1908	1828	1792	9163
17/06/2020	21:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	7	1800	ONAIR	Critical	4.40119E+12	360717	27	13.1301	100	60.3799	27.7897	-	6.3701	73.5309	20.099	0	60.3799	0.4844	1914	1991	2241	2397	9.6129	298	31	12.6783	2.0898	30909854400	2438.016	802879496	384.19	0.0009	3.9345	0.152	4.0864	0	8.3448	288112	3452605	10.126	82239	812155	-100.352	15.2746	0.6122	197217	326349	288550	10.2648	58.876	30.8591	126993	728393	381778	1237164	2570	2749	5370	7665	8624	4731	5532	5602	2974	2423	5616
11/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	23	12.2198	100	13.9119	9.2355	-	8.2018	43.821	47.9772	0	13.9119	0.3438	536	566	658	709	10.5	231	22	13.6663	1.7392	6574020744	481.038	320396800	184.225	0.0003	0.8818	0.0565	0.9384	0.0116	7.7324	77518	1002509	11.3032	43187	382079	-102.0664	18.8041	0.191	86409	120484	175209	6.1958	27.6616	66.1426	41027	183168	437980	662175	746	778	857	1368	1236	1508	1891	3742	3219	2536	7315
12/06/2020	00:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	20	12.3499	100	13.3285	7.8787	-	8.904	49.7028	41.3932	0	13.3285	0.2969	332	376	442	469	11.4737	218	19	14.5009	3.3543	6530699552	450.364	363673200	108.419	0.0003	0.884	0.0653	0.9493	0	7.9467	83430	1049872	9.6209	27985	290878	-100.7304	17.2692	0.1999	124212	98099	68542	7.569	39.5555	52.8755	63249	330537	441843	835629	488	890	736	1766	4226	4728	4559	4544	3579	3577	10583
13/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	20	11.675	100	20.8695	10.5678	-	6.4239	49.6076	43.9686	0	20.8695	0.25	504	521	607	650	11.25	180	16	12.3476	1.4951	8931076840	723.303	270267336	180.768	0.0004	1.1907	0.0491	1.2398	0	6.886	79991	1161643	9.5701	34383	359275	-101.4544	19.0648	0.3214	87889	98386	172923	6.3985	32.9443	60.6571	59586	306792	564866	931244	602	709	749	643	970	1393	1487	2875	3284	2111	12478
14/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	21	9.708	100	24.0291	13.1224	-	7.6909	50.045	42.2642	0	24.0291	0.2656	457	472	522	549	10.5294	179	17	10.3391	1.3005	8774866488	848.708	383796056	295.123	0.0004	1.1526	0.0633	1.2159	0	7.1242	89226	1252428	9.4251	50236	533001	-102.4446	18.7399	0.2637	16850	189916	326305	8.1643	33.3444	58.4913	53048	216657	380051	649756	667	2519	1407	2832	2922	2674	1822	2214	1750	1665	10699
15/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	20	13.3583	100	20.0484	10.3701	-	6.7226	48.8824	44.395	0	20.0484	0.2188	570	647	709	831	10.7857	151	14	14.6114	2.2819	10120155352	692.622	370944448	162.56	0.0005	1.3313	0.0619	1.3933	0	7.934	93546	1179048	9.3592	31830	340093	-101.1379	20.7988	0.3798	88547	115448	136049	1.5491	12.8707	85.5801	11277	93694	622990	727961	806	839	921	907	1142	1393	1729	2913	2194	1646	11585
16/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	21	12.0457	100	21.3181	11.7918	-	7.3048	48.8926	43.8026	0	21.3181	0.2969	563	644	672	754	10.6316	202	19	12.8982	1.5208	9549900728	740.403	384476464	252.81	0.0004	1.2635	0.0665	1.33	0	7.7374	93289	1205690	11.9285	53390	447584	-101.8283	22.3741	0.3132	68519	144737	234307	3.521	11.3142	85.1648	14329	46044	346585	406958	773	883	1103	1103	1148	1394	1853	3283	3664	2231	8399
17/06/2020	06:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	8	1800	ONAIR	Critical	4.40119E+12	360717	18	13.4345	100	16.0492	7.9224	-	9.8316	46.4105	43.7579	0	16.0492	0.1719	425	425	465	506	11.4545	126	11	14.6623	1.7038	7721653736	526.634	315424624	185.134	0.0006	0.9877	0.0491	1.0368	0	8.6295	55391	641877	9.6314	30486	316528	-104.1419	19.4559	0.4462	22317	88064	206141	6.7572	16.9981	76.2447	6269	15770	70736	92775	656	592	591	662	616	592	1307	1655	1221	1103	3008
11/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	22	10.7798	100	22.2069	13.5329	-	3.9446	34.0931	61.9623	0	22.2069	0.2812	684	749	851	874	9.1111	164	18	11.3324	1.9643	9023241848	796.232	543585280	276.739	0.0004	1.2438	0.084	1.3278	0	8.2066	97498	1188041	11.0739	48949	442021	-102.4816	17.5054	0.3075	20491	158434	263087	5.0149	34.5614	60.4236	35466	244422	427322	707210	896	1116	1087	1550	3782	3457	4986	3055	1410	992	1211
12/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	21	12.816	100	15.7609	9.7668	-	4.1986	33.1854	62.616	0	15.7609	0.2188	576	663	819	795	9.7857	137	14	13.6457	1.7721	7543057704	552.78	216852936	122.369	0.0004	1.0451	0.0373	1.0825	0	7.7588	72083	929044	10.3613	27867	268952	-100.6426	15.5327	0.2629	35070	112292	121584	10.4275	51.144	38.4286	35084	172078	129296	336458	867	1029	970	1458	2641	2771	3469	2243	1276	1055	1241
13/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	17	16.6744	100	11.4464	7.2461	-	4.395	38.7589	56.8461	0	11.4464	0.1875	474	496	564	622	10.1667	122	12	18.2577	1.9153	7220063592	395.452	163360624	85.294	0.0005	0.9959	0.0329	1.0288	0	8.0951	60913	752471	12.8421	24722	192508	-99.0041	21.0929	0.326	62868	61191	68446	5.086	13.4308	81.4833	24091	63618	385965	473674	716	838	890	1094	1936	2459	2029	2263	1981	1735	3682
14/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	14	10.2291	100	26.1771	15.7753	-	1.8525	18.9614	79.1861	0	26.1771	0.125	238	249	275	284	9.125	73	8	11.0012	1.3301	9647768200	876.978	200589976	150.803	0.0008	1.37	0.0412	1.4112	0	8.254	99906	1210400	9.6007	30259	315175	-102.8147	15.2306	0.5731	49446	128060	137669	14.6928	45.8358	39.4714	18201	56780	48896	123877	318	419	463	619	815	1062	1153	1293	600	647	842
15/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	25	6.7929	100	11.6181	8.088	-	7.1051	41.6757	51.2192	0	11.6181	0.2812	612	695	795	783	9.7778	176	18	7.8211	1.8024	3073670112	392.997	190690184	105.799	0.0001	0.4109	0.0352	0.4461	0	7.171	47556	663169	10.0535	28917	287631	-98.543	15.602	0.0893	38407	155274	93919	11.1099	52.4172	36.473	49297	232587	161839	443723	795	1121	1310	1890	3270	3316	3466	3145	1793	1584	5778
16/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	20	13.7979	100	18.5361	10.1739	-	5.1518	58.7917	36.0565	0	18.5361	0.2812	555	596	676	682	9.0556	163	18	14.2379	1.963	10114012592	710.358	224345576	114.289	0.0005	1.2835	0.0419	1.3254	0.0768	8.3655	107498	1285011	10.0297	25688	256120	-100.4737	14.412	0.3859	38874	125240	92012	12.0911	59.6943	28.2146	82036	405016	191431	678483	681	936	1294	1740	3986	2633	2546	2049	913	860	1172
17/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400268	UHN1AIC101400537	NAGOYA	NNC2301000639	9	1800	ONAIR	Critical	4.40119E+12	360717	19	13.4699	100	15.2935	8.6011	-	3.3209	32.7747	63.9044	0	15.2935	0.1719	545	631	664	752	9.4545	104	11	14.3003	1.0233	7619179456	532.8	142879936	139.621	0.0006	0.9667	0.0264	0.9932	0	7.736	63582	821897	11.0419	25449	230476	-101.0424	20.0688	0.4259	15168	74758	140552	4.151	20.0053	75.8437	21937	105723	400814	528474	719	1645	862	946	1349	1363	1897	2129	1322	1289	2026
11/06/2020	11:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	22	13.8965	100	39.8228	16.0823	-	7.201	71.2438	21.5552	0	39.8228	0.2656	763	786	836	980	9.4706	161	17	14.2832	3.0062	21174353040	1482.468	607565688	202.107	0.0008	2.6943	0.1008	2.7951	0	8.0124	204560	2553027	10.0407	46408	462199	-98.9441	16.7689	0.58	122823	231045	108285	15.2122	29.8324	54.9554	9303	18244	33608	61155	1024	1179	1175	1562	1573	1551	1493	1603	1452	981	1660
12/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	18	9.6735	100	33.9655	14.7663	-	3.6977	47.492	48.8102	0	33.9655	0.1719	620	689	773	827	9.9091	109	11	9.8433	2.9137	12117473648	1231.037	388107864	133.2	0.0005	1.5547	0.0737	1.6284	0.2591	7.9638	129608	1627462	10.0767	32221	319758	-96.5788	15.5986	0.4546	62431	187742	69573	13.5048	49.4966	36.9986	184501	676214	505469	1366184	832	2012	1625	2636	6379	3885	2738	2042	1311	1311	2044
13/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	15	8.8083	100	15.8937	8.1564	-	6.7327	49.0872	44.1801	0	15.8937	0.1562	331	363	409	368	9.2	92	10	9.6686	1.8266	4885226272	505.265	154994936	84.853	0.0004	0.6854	0.0299	0.7154	0	7.1309	59958	840822	9.8869	22232	224863	-99.1656	16.0201	0.2839	34373	124919	65589	13.7065	40.5046	45.7889	78730	232657	263010	574397	403	1109	785	1391	2250	1945	2143	2444	1131	957	1038
14/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	23	13.3879	100	19.3277	13.3217	-	18.0761	57.535	24.3889	0	19.3277	0.1562	678	719	831	882	8.7	87	10	13.3994	11.9402	9952611616	742.764	8447666720	707.497	-0.0016	1.2824	1.078	2.3604	5.937	8.3295	137110	1646074	9.6114	85261	887085	-94.7424	19.7361	0.7764	793843	77416	15826	3.7614	23.0998	73.1388	57414	352591	1116378	1526383	862	1127	1359	1940	3410	5271	7299	8050	6782	4095	12176
15/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	16	10.4224	100	17.6175	7.8295	-	4.7605	54.0603	41.1793	0	17.6175	0.2188	532	587	605	632	9.5	133	14	10.6974	2.2745	7124566176	666.008	110221232	48.46	0.0005	0.9007	0.0197	0.9204	0	7.6172	86706	1138289	11.1958	17691	158014	-97.6807	15.8193	0.3727	41416	79039	37552	17.8471	36.1382	46.0147	9888	20022	25494	55404	666	782	779	973	1160	1287	1373	1338	1259	823	906
16/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	22	8.3016	100	36.4387	18.663	-	6.1238	47.539	46.3372	0	36.4387	0.2188	1255	1245	1310	1285	9.7143	136	14	8.5752	2.2253	11269111568	1314.158	550908416	247.561	0.0005	1.5581	0.0946	1.6527	0	7.58	165624	2185006	9.6177	54605	567757	-99.8893	15.3143	0.3536	89700	299211	178901	19.6782	43.0012	37.3205	231100	505004	438290	1174394	1410	1851	1583	2254	4188	3242	4038	5003	2823	2805	5638
17/06/2020	00:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	10	1800	ONAIR	Critical	4.40119E+12	360602	18	13.0685	100	21.2725	9.9198	-	7.942	60.9681	31.0898	0	21.2725	0.1719	859	980	976	1056	10.4545	115	11	13.9727	2.414	10169183192	727.791	246312048	102.035	0.0006	1.3566	0.0501	1.4067	0	8.4946	103676	1220491	10.1405	30743	303169	-98.6424	21.9333	0.4312	78568	159283	65259	3.2607	10.4806	86.2588	12575	40419	332663	385657	1119	1180	1272	1228	1354	1447	2339	3467	2083	1670	6402
11/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	11	1800	ONAIR	Critical	4.40119E+12	360602	19	13.1788	100	34.8068	14.307	-	7.8186	73.2344	18.947	0	34.8068	0.3281	606	699	820	957	10.8095	227	21	13.5329	2.9105	16907559088	1249.366	445174864	152.956	0.0006	2.2199	0.0858	2.3057	0	6.7384	129234	1917882	9.5397	39710	416261	-101.2321	23.8133	0.4466	128094	209824	78417	0.7554	5.3165	93.928	7936	55852	986746	1050534	1010	1138	1024	1390	1288	1565	2276	3708	3682	2530	14242
12/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	11	1800	ONAIR	Critical	4.40119E+12	360602	21	18.0886	100	13.8444	7.4808	-	5.9656	47.3623	46.6721	0	13.8444	0.1562	706	818	851	1129	9.6	96	10	19.4819	2.4137	9181718040	471.295	190279136	78.832	0.0006	1.2148	0.0386	1.2534	0	4.14	37523	906349	10.5229	21620	205456	-99.9349	24.8384	0.4029	43897	103597	57973	1.1083	5.0629	93.8288	7951	36322	673143	717416	990	1277	1183	1176	1130	995	1048	1366	1276	1060	14878
13/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	11	1800	ONAIR	Critical	4.40119E+12	360602	20	8.0698	100	19.5739	11.2586	-	9.3219	40.8796	49.7986	0	19.5739	0.2812	507	601	669	718	8.9444	161	18	8.4958	5.5056	5525571880	650.391	1534546280	278.726	0.0003	0.7718	0.2071	0.9789	0	8.1245	85474	1052051	9.9318	51588	519420	-99.8266	17.8297	0.2349	277149	85002	157294	23.0211	12.8085	64.1703	6314	3513	17600	27427	702	833	827	777	823	831	697	616	563	556	2780
14/06/2020	09:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	11	1800	ONAIR	Critical	4.40119E+12	360602	21	27.646	100	73.0174	23.216	-	6.3818	75.1181	18.5001	0	73.0174	0.2656	311	443	499	489	9.9412	169	17	27.8088	3.2809	73638103008	2648.015	936833064	285.541	0.003	9.2575	0.2637	9.5212	0	1.4109	73795	5230315	10.7898	65568	607683	-101.4032	26.3254	2.1423	53389	379665	174627	0.2386	0.5387	99.2228	11418	25781	4748856	4786055	548	888	884	859	900	803	768	1047	1106	1018	31992
15/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Nagoyayamada	UHN1AIC100400153	UHN1AIC101400307	NAGOYA	NNC2301008891	11	1800	ONAIR	Critical	4.40119E+12	360602	17	11.3549	100	10.9204	8.6331	-	10.3399	56.9161	32.7439	0	10.9204	0.1875	223	241	301	312	11.25	135	12	20.768	4.4891	5982858448	288.08	426018152	94.9	0.0004	0.9444	0.0774	1.0217	0	2.4863	31992	1286746	10.1361	35068	345970	-99.8243	26.5569	0.3137	71109	247968	26902	0.6445	0.43	98.9255	6839	4563	1049791	1061193	311	439	695	1303	484	559	687	579	808	1629	40706
